,0,1
18731,00-40-0C,"GENERAL MICRO SYSTEMS, INC."
18732,00-40-E6,C.A.E.N.
18733,00-40-FC,IBR COMPUTER TECHNIK GMBH
18734,00-40-01,Zero One Technology Co. Ltd.
18735,00-40-02,PERLE SYSTEMS LIMITED
18736,00-80-DB,GRAPHON CORPORATION
18737,00-80-B1,SOFTCOM A/S
18738,00-80-D8,NETWORK PERIPHERALS INC.
18739,00-80-AB,DUKANE NETWORK INTEGRATION
18740,00-80-9B,JUSTSYSTEM CORPORATION
18741,00-80-89,TECNETICS (PTY) LTD.
18742,00-00-39,TOSHIBA CORPORATION
18743,00-00-CB,COMPU-SHACK ELECTRONIC GMBH
18744,00-00-D1,ADAPTEC INCORPORATED
18745,00-00-B6,MICRO-MATIC RESEARCH
18746,00-00-66,"TALARIS SYSTEMS, INC."
18747,00-00-14,NETRONIX
18748,00-00-72,MINIWARE TECHNOLOGY
18749,00-00-AB,LOGIC MODELING CORPORATION
18750,00-00-29,IMC NETWORKS CORP.
18751,00-80-CD,"MICRONICS COMPUTER, INC."
18752,00-80-83,AMDAHL
18753,00-80-03,HYTEC ELECTRONICS LTD.
18754,00-80-1B,KODIAK TECHNOLOGY
18755,00-80-CC,MICROWAVE BYPASS SYSTEMS
18756,08-00-79,THE DROID WORKS
18757,08-00-77,TSL COMMUNICATIONS LTD.
18758,08-00-71,MATRA (DSIE)
18759,08-00-5F,SABER TECHNOLOGY CORP.
18760,08-00-5C,FOUR PHASE SYSTEMS
18761,08-00-5B,VTA TECHNOLOGIES INC.
18762,08-00-58,SYSTEMS CONCEPTS
18763,08-00-50,DAISY SYSTEMS CORP.
18764,08-00-52,INSYSTEC
18765,08-00-47,SEQUENT COMPUTER SYSTEMS INC.
18766,08-00-45,CONCURRENT COMPUTER CORP.
18767,08-00-44,DAVID SYSTEMS INC.
18768,08-00-41,RACAL-MILGO INFORMATION SYS..
18769,08-00-38,BULL S.A.S.
18770,08-00-3C,SCHLUMBERGER WELL SERVICES
18771,08-00-34,FILENET CORPORATION
18772,08-00-2C,BRITTON LEE INC.
18773,00-00-B9,MCDONNELL DOUGLAS COMPUTER SYS
18774,00-00-2D,CHROMATICS INC
18775,00-00-4A,ADC CODENOLL TECHNOLOGY CORP.
18776,00-00-C0,WESTERN DIGITAL CORPORATION
18777,00-00-40,"APPLICON, INC."
18778,00-00-5D,CS TELECOM
18779,08-00-8E,Tandem Computers
18780,08-00-86,"KONICA MINOLTA HOLDINGS, INC."
18781,08-00-83,Seiko Instruments Inc.
18782,08-00-80,AES DATA INC.
18783,08-00-30,ROYAL MELBOURNE INST OF TECH
18784,08-00-64,Sitasys AG
18785,00-DD-09,UNGERMANN-BASS INC.
18786,08-00-8A,"PerfTech, Inc."
18787,00-DD-04,UNGERMANN-BASS INC.
18788,08-00-66,AGFA CORPORATION
18789,08-00-1A,TIARA/ 10NET
18790,08-00-90,SONOMA SYSTEMS
18791,08-00-0B,UNISYS CORPORATION
18792,08-00-17,NATIONAL SEMICONDUCTOR
18793,00-00-5E,"ICANN, IANA Department"
18794,00-00-AF,"Canberra Industries, Inc."
18795,00-00-EC,MICROPROCESS
18796,00-00-9E,MARLI S.A.
18797,00-00-42,METIER MANAGEMENT SYSTEMS LTD.
18798,00-00-8D,Cryptek Inc.
18799,00-00-65,Network General Corporation
18800,00-00-4D,DCI CORPORATION
18801,08-00-24,10NET COMMUNICATIONS/DCA
18802,08-00-1E,APOLLO COMPUTER INC.
18803,00-DD-0D,UNGERMANN-BASS INC.
18804,AA-00-02,DIGITAL EQUIPMENT CORPORATION
18805,08-00-05,SYMBOLICS INC.
18806,00-00-00,XEROX CORPORATION
18807,00-40-D6,LOCAMATION B.V.
18808,AA-00-03,DIGITAL EQUIPMENT CORPORATION
18809,08-00-08,BOLT BERANEK AND NEWMAN INC.
18810,08-00-0E,NCR CORPORATION
18811,00-00-6F,Madge Ltd.
18812,00-00-5A,SysKonnect GmbH
18813,00-00-23,ABB INDUSTRIAL SYSTEMS AB
18814,00-00-45,FORD AEROSPACE & COMM. CORP.
18815,00-00-BC,Rockwell Automation
18816,00-00-04,XEROX CORPORATION
18817,00-00-09,XEROX CORPORATION
18818,00-00-3D,UNISYS
18819,F8-2C-18,2Wire Inc
18820,00-17-3F,Belkin International Inc.
18821,F4-EB-38,Sagemcom Broadband SAS
18822,00-1E-74,Sagemcom Broadband SAS
18823,00-60-4C,Sagemcom Broadband SAS
18824,00-26-91,Sagemcom Broadband SAS
18825,C0-D0-44,Sagemcom Broadband SAS
18826,6C-2E-85,Sagemcom Broadband SAS
18827,CC-33-BB,Sagemcom Broadband SAS
18828,68-15-90,Sagemcom Broadband SAS
18829,54-64-D9,Sagemcom Broadband SAS
18830,38-3B-C8,2Wire Inc
18831,DC-7F-A4,2Wire Inc
18832,00-12-88,2Wire Inc
18833,00-1E-C7,2Wire Inc
18834,28-16-2E,2Wire Inc
18835,3C-EA-4F,2Wire Inc
18836,84-8F-69,Dell Inc.
18837,90-B1-1C,Dell Inc.
18838,F8-CA-B8,Dell Inc.
18839,24-B6-FD,Dell Inc.
18840,00-0D-56,Dell Inc.
18841,00-12-3F,Dell Inc.
18842,00-13-72,Dell Inc.
18843,74-86-7A,Dell Inc.
18844,34-17-EB,Dell Inc.
18845,EC-88-92,"Motorola Mobility LLC, a Lenovo Company"
18846,B0-79-94,"Motorola Mobility LLC, a Lenovo Company"
18847,14-1A-A3,"Motorola Mobility LLC, a Lenovo Company"
18848,CC-C3-EA,"Motorola Mobility LLC, a Lenovo Company"
18849,34-BB-26,"Motorola Mobility LLC, a Lenovo Company"
18850,40-78-6A,"Motorola Mobility LLC, a Lenovo Company"
18851,00-19-B9,Dell Inc.
18852,00-22-19,Dell Inc.
18853,00-B0-D0,Dell Inc.
18854,5C-26-0A,Dell Inc.
18855,B0-83-FE,Dell Inc.
18856,14-18-77,Dell Inc.
18857,00-24-E8,Dell Inc.
18858,A4-8E-0A,DeLaval International AB
18859,00-21-5C,Intel Corporate
18860,00-23-15,Intel Corporate
18861,00-15-00,Intel Corporate
18862,10-4A-7D,Intel Corporate
18863,A4-C4-94,Intel Corporate
18864,90-2E-1C,Intel Corporate
18865,3C-FD-FE,Intel Corporate
18866,B8-BF-83,Intel Corporate
18867,00-1D-E1,Intel Corporate
18868,00-22-FB,Intel Corporate
18869,08-11-96,Intel Corporate
18870,60-36-DD,Intel Corporate
18871,A0-36-9F,Intel Corporate
18872,50-2D-A2,Intel Corporate
18873,4C-79-BA,Intel Corporate
18874,4C-EB-42,Intel Corporate
18875,60-67-20,Intel Corporate
18876,84-A6-C8,Intel Corporate
18877,58-91-CF,Intel Corporate
18878,88-53-2E,Intel Corporate
18879,00-24-D7,Intel Corporate
18880,C4-09-38,"FUJIAN STAR-NET COMMUNICATION CO.,LTD"
18881,00-AA-02,Intel Corporation
18882,5C-D2-E4,Intel Corporate
18883,04-BD-88,Aruba Networks
18884,00-0B-86,Aruba Networks
18885,88-96-F2,Valeo Schalter und Sensoren GmbH
18886,80-A5-89,AzureWave Technology Inc.
18887,0C-CC-26,Airenetworks
18888,4C-B0-E8,"Beijing RongZhi xinghua technology co., LTD"
18889,4C-14-A3,"TCL Technoly Electronics (Huizhou) Co., Ltd."
18890,F4-8E-38,Dell Inc.
18891,D8-87-D5,"Leadcore Technology CO.,LTD"
18892,00-DA-55,"Cisco Systems, Inc"
18893,80-D2-1D,AzureWave Technology Inc.
18894,70-5A-0F,Hewlett Packard
18895,58-63-56,FN-LINK TECHNOLOGY LIMITED
18896,B0-46-FC,MitraStar Technology Corp.
18897,08-A9-5A,AzureWave Technology Inc.
18898,6C-AD-F8,AzureWave Technology Inc.
18899,54-27-1E,AzureWave Technology Inc.
18900,00-8C-54,ADB Broadband Italia
18901,F0-84-2F,ADB Broadband Italia
18902,8C-B8-64,AcSiP Technology Corp.
18903,00-04-E3,Accton Technology Corp
18904,40-95-58,Aisino Corporation
18905,00-D0-C9,"ADVANTECH CO., LTD."
18906,00-25-53,ADB Broadband Italia
18907,00-23-8E,ADB Broadband Italia
18908,00-1C-A2,ADB Broadband Italia
18909,00-17-C2,ADB Broadband Italia
18910,D0-D4-12,ADB Broadband Italia
18911,00-0F-A3,Alpha Networks Inc.
18912,00-1D-6A,Alpha Networks Inc.
18913,00-00-F4,"Allied Telesis, Inc."
18914,70-F1-A1,Liteon Technology Corporation
18915,6C-FA-A7,"AMPAK Technology, Inc."
18916,24-FD-52,Liteon Technology Corporation
18917,20-16-D8,Liteon Technology Corporation
18918,9C-B7-0D,Liteon Technology Corporation
18919,1C-65-9D,Liteon Technology Corporation
18920,00-1B-9E,ASKEY COMPUTER CORP
18921,E0-CA-94,ASKEY COMPUTER CORP
18922,C0-D9-62,ASKEY COMPUTER CORP
18923,00-15-0C,AVM GmbH
18924,F4-0B-93,BlackBerry RTS
18925,68-ED-43,BlackBerry RTS
18926,34-BB-1F,BlackBerry RTS
18927,48-9D-24,BlackBerry RTS
18928,00-0F-86,BlackBerry RTS
18929,00-13-33,BaudTec Corporation
18930,50-7E-5D,Arcadyan Technology Corporation
18931,84-9C-A6,Arcadyan Technology Corporation
18932,1C-C6-3C,Arcadyan Technology Corporation
18933,C0-25-06,AVM GmbH
18934,08-96-D7,AVM GmbH
18935,4C-09-D4,Arcadyan Technology Corporation
18936,DC-44-6D,"Allwinner Technology Co., Ltd"
18937,BC-62-0E,"HUAWEI TECHNOLOGIES CO.,LTD"
18938,78-F5-57,"HUAWEI TECHNOLOGIES CO.,LTD"
18939,E0-28-61,"HUAWEI TECHNOLOGIES CO.,LTD"
18940,C4-47-3F,"HUAWEI TECHNOLOGIES CO.,LTD"
18941,00-0A-F7,Broadcom
18942,00-0D-B6,Broadcom
18943,18-C0-86,Broadcom
18944,C0-3E-0F,BSkyB Ltd
18945,00-20-D4,"Cabletron Systems, Inc."
18946,00-00-1D,"Cabletron Systems, Inc."
18947,00-60-BB,"Cabletron Systems, Inc."
18948,D0-54-2D,"Cambridge Industries(Group) Co.,Ltd."
18949,00-1F-C7,"Casio Hitachi Mobile Communications Co., Ltd."
18950,AC-EE-9E,"Samsung Electronics Co.,Ltd"
18951,C0-89-97,"Samsung Electronics Co.,Ltd"
18952,28-27-BF,"Samsung Electronics Co.,Ltd"
18953,F0-5B-7B,"Samsung Electronics Co.,Ltd"
18954,7C-F9-0E,"Samsung Electronics Co.,Ltd"
18955,AC-5A-14,"Samsung Electronics Co.,Ltd"
18956,B0-C5-59,"Samsung Electronics Co.,Ltd"
18957,BC-D1-1F,"Samsung Electronics Co.,Ltd"
18958,A0-B4-A5,"Samsung Electronics Co.,Ltd"
18959,80-65-6D,"Samsung Electronics Co.,Ltd"
18960,48-13-7E,"Samsung Electronics Co.,Ltd"
18961,E8-3A-12,"Samsung Electronics Co.,Ltd"
18962,9C-02-98,"Samsung Electronics Co.,Ltd"
18963,6C-83-36,"Samsung Electronics Co.,Ltd"
18964,B8-C6-8E,"Samsung Electronics Co.,Ltd"
18965,74-45-8A,"Samsung Electronics Co.,Ltd"
18966,A4-9A-58,"Samsung Electronics Co.,Ltd"
18967,B4-EF-39,"Samsung Electronics Co.,Ltd"
18968,14-A3-64,"Samsung Electronics Co.,Ltd"
18969,3C-A1-0D,"Samsung Electronics Co.,Ltd"
18970,20-6E-9C,"Samsung Electronics Co.,Ltd"
18971,18-3F-47,"Samsung Electronics Co.,Ltd"
18972,0C-71-5D,"Samsung Electronics Co.,Ltd"
18973,0C-14-20,"Samsung Electronics Co.,Ltd"
18974,A8-06-00,"Samsung Electronics Co.,Ltd"
18975,6C-F3-73,"Samsung Electronics Co.,Ltd"
18976,38-72-C0,Comtrend Corporation
18977,00-0B-CA,DATAVAN TC
18978,00-50-7F,DrayTek Corp.
18979,3C-89-70,Neosfar
18980,C4-36-55,"Shenzhen Fenglian Technology Co., Ltd."
18981,78-CB-68,DAEHAP HYPER-TECH
18982,00-1A-7F,"GCI Science & Technology Co.,LTD"
18983,D0-4D-2C,"Roku, Inc."
18984,E0-0C-7F,"Nintendo Co., Ltd."
18985,58-BD-A3,"Nintendo Co., Ltd."
18986,00-25-A0,"Nintendo Co., Ltd."
18987,00-26-59,"Nintendo Co., Ltd."
18988,8C-56-C5,"Nintendo Co., Ltd."
18989,CC-9E-00,"Nintendo Co., Ltd."
18990,00-16-56,"Nintendo Co., Ltd."
18991,00-19-1D,"Nintendo Co., Ltd."
18992,00-19-FD,"Nintendo Co., Ltd."
18993,00-1E-A9,"Nintendo Co., Ltd."
18994,A8-44-81,Nokia Corporation
18995,88-44-F6,Nokia Corporation
18996,A8-7B-39,Nokia Corporation
18997,14-C1-26,Nokia Corporation
18998,4C-25-78,Nokia Corporation
18999,00-1E-A4,Nokia Danmark A/S
19000,00-12-62,Nokia Danmark A/S
19001,00-17-4B,Nokia Danmark A/S
19002,00-25-47,Nokia Danmark A/S
19003,00-1D-E9,Nokia Danmark A/S
19004,00-1D-3B,Nokia Danmark A/S
19005,00-14-A7,Nokia Danmark A/S
19006,00-1C-D6,Nokia Danmark A/S
19007,D0-99-D5,Alcatel-Lucent
19008,DC-00-77,"TP-LINK TECHNOLOGIES CO.,LTD."
19009,00-60-DC,"NEC Magnus Communications,Ltd."
19010,00-21-FD,LACROIX TRAFFIC S.A.U
19011,4C-B4-4A,NANOWAVE Technologies Inc.
19012,78-C3-E9,"Samsung Electronics Co.,Ltd"
19013,9C-5C-8E,ASUSTek COMPUTER INC.
19014,70-88-4D,"JAPAN RADIO CO., LTD."
19015,4C-55-CC,Zentri Pty Ltd
19016,84-68-3E,Intel Corporate
19017,C8-87-22,Lumenpulse
19018,30-A9-DE,LG Innotek
19019,E0-CD-FD,"Beijing E3Control Technology Co, LTD"
19020,20-8B-37,"Skyworth Digital Technology(Shenzhen) Co.,Ltd"
19021,08-BE-77,Green Electronics
19022,28-0C-28,Unigen DataStorage Corporation
19023,98-0C-A5,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
19024,1C-C0-35,PLANEX COMMUNICATIONS INC.
19025,34-54-3C,"TAKAOKA TOKO CO.,LTD."
19026,D4-95-24,"Clover Network, Inc."
19027,90-46-A2,Tedipay UK Ltd
19028,64-79-A7,Phison Electronics Corp.   
19029,C8-38-70,"Samsung Electronics Co.,Ltd"
19030,28-83-35,"Samsung Electronics Co.,Ltd"
19031,44-78-3E,"Samsung Electronics Co.,Ltd"
19032,20-2D-07,"Samsung Electronics Co.,Ltd"
19033,04-52-C7,Bose Corporation
19034,D4-61-2E,"HUAWEI TECHNOLOGIES CO.,LTD"
19035,1C-67-58,"HUAWEI TECHNOLOGIES CO.,LTD"
19036,E8-56-59,Advanced-Connectek Inc.
19037,88-01-F2,Vitec System Engineering Inc.
19038,84-7B-EB,Dell Inc.
19039,68-93-61,Integrated Device Technology (Malaysia) Sdn. Bhd.
19040,A0-82-AC,Linear DMS Solutions Sdn. Bhd.
19041,00-26-97,Alpha  Technologies Inc.
19042,4C-B8-B5,"Shenzhen YOUHUA Technology Co., Ltd"
19043,1C-AB-C0,Hitron Technologies. Inc
19044,84-E3-23,Green Wave Telecommunication SDN BHD
19045,D8-97-BA,PEGATRON CORPORATION
19046,70-71-BC,PEGATRON CORPORATION
19047,E0-69-95,PEGATRON CORPORATION
19048,54-D9-E4,"BRILLIANTTS CO., LTD"
19049,E4-F3-F5,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD."
19050,00-08-9F,EFM Networks
19051,00-18-5C,EDSLAB Technologies
19052,00-02-0E,ECI Telecom Ltd.
19053,00-11-5B,"Elitegroup Computer Systems Co.,Ltd."
19054,00-07-95,"Elitegroup Computer Systems Co.,Ltd."
19055,B8-AE-ED,"Elitegroup Computer Systems Co.,Ltd."
19056,C0-3F-D5,"Elitegroup Computer Systems Co.,Ltd."
19057,74-27-EA,"Elitegroup Computer Systems Co.,Ltd."
19058,00-00-C9,Emulex Corporation
19059,00-1A-45,GN Netcom A/S
19060,00-16-8F,GN Netcom A/S
19061,08-3F-BC,zte corporation
19062,04-2A-E2,"Cisco Systems, Inc"
19063,1C-1B-0D,"GIGA-BYTE TECHNOLOGY CO.,LTD."
19064,00-10-4F,Oracle Corporation 
19065,00-07-82,Oracle Corporation 
19066,E4-2F-56,OptoMET GmbH
19067,00-A0-45,PHOENIX CONTACT Electronics GmbH
19068,00-1E-25,INTEK DIGITAL
19069,A0-B6-62,"Acutvista Innovation Co., Ltd."
19070,00-C0-F0,"Kingston Technology Company, Inc."
19071,4C-8F-A5,Jastec
19072,00-0C-49,Dangaard Telecom Denmark A/S
19073,CC-E1-7F,Juniper Networks
19074,44-F4-77,Juniper Networks
19075,5C-45-27,Juniper Networks
19076,F0-1C-2D,Juniper Networks
19077,F8-C0-01,Juniper Networks
19078,78-FE-3D,Juniper Networks
19079,54-E0-32,Juniper Networks
19080,3C-61-04,Juniper Networks
19081,BC-75-74,"HUAWEI TECHNOLOGIES CO.,LTD"
19082,20-A6-80,"HUAWEI TECHNOLOGIES CO.,LTD"
19083,00-19-E2,Juniper Networks
19084,00-1F-12,Juniper Networks
19085,00-24-DC,Juniper Networks
19086,50-C5-8D,Juniper Networks
19087,00-05-85,Juniper Networks
19088,00-31-46,Juniper Networks
19089,80-AC-AC,Juniper Networks
19090,50-DD-4F,"Automation Components, Inc"
19091,90-4D-4A,Sagemcom Broadband SAS
19092,7C-79-E8,PayRange Inc.
19093,54-05-93,"WOORI ELEC Co.,Ltd"
19094,C4-CA-D9,"Hangzhou H3C Technologies Co., Limited"
19095,74-25-8A,"Hangzhou H3C Technologies Co., Limited"
19096,70-F9-6D,"Hangzhou H3C Technologies Co., Limited"
19097,00-26-0F,Linn Products Ltd
19098,F8-45-AD,"Konka Group Co., Ltd."
19099,00-03-58,Hanyang Digitech Co.Ltd
19100,00-07-61,29530
19101,60-51-2C,TCT mobile ltd
19102,90-5F-2E,TCT mobile ltd
19103,4C-0B-3A,TCT mobile ltd
19104,C0-2F-F1,Volta Networks
19105,48-82-F2,Appel Elektronik GmbH
19106,30-C8-2A,WI-BIZ srl
19107,00-62-EC,"Cisco Systems, Inc"
19108,0C-8A-87,"AgLogica Holdings, Inc"
19109,34-A2-A2,"HUAWEI TECHNOLOGIES CO.,LTD"
19110,20-F1-7C,"HUAWEI TECHNOLOGIES CO.,LTD"
19111,34-B3-54,"HUAWEI TECHNOLOGIES CO.,LTD"
19112,74-9D-8F,"HUAWEI TECHNOLOGIES CO.,LTD"
19113,34-6A-C2,"HUAWEI TECHNOLOGIES CO.,LTD"
19114,C8-3D-FC,Pioneer DJ Corporation
19115,00-16-FB,SHENZHEN MTC CO LTD
19116,38-1D-D9,FN-LINK TECHNOLOGY LIMITED
19117,6C-95-22,Scalys
19118,8C-59-C3,ADB Italia 
19119,60-C0-BF,ON Semiconductor
19120,98-39-8E,"Samsung Electronics Co.,Ltd"
19121,34-8A-7B,"Samsung Electronics Co.,Ltd"
19122,BC-76-5E,"Samsung Electronics Co.,Ltd"
19123,E0-A8-B8,Le Shi Zhi Xin Electronic Technology (Tianjin) Limited
19124,B8-81-98,Intel Corporate
19125,E4-FB-8F,"MOBIWIRE MOBILES (NINGBO) CO.,LTD"
19126,78-00-9E,"Samsung Electronics Co.,Ltd"
19127,C8-AF-E3,"Hefei Radio Communication Technology Co., Ltd "
19128,7C-35-48,Transcend Information
19129,E8-3A-97,Toshiba Corporation
19130,9C-8E-CD,Amcrest Technologies
19131,28-25-36,"SHENZHEN HOLATEK CO.,LTD"
19132,FC-A8-9A,"Sunitec Enterprise Co.,Ltd"
19133,B8-F8-BE,BLUECOM
19134,60-73-BC,zte corporation
19135,90-EE-D9,"UNIVERSAL DE DESARROLLOS ELECTRÓNICOS, SA"
19136,04-31-10,"Inspur Group Co., Ltd."
19137,00-21-5B,SenseAnywhere
19138,C8-16-BD,"Qingdao Hisense Communications Co.,Ltd."
19139,58-7E-61,"Qingdao Hisense Communications Co.,Ltd."
19140,34-0A-FF,"Qingdao Hisense Communications Co.,Ltd."
19141,F8-5A-00,Sanford LP
19142,D8-E0-B8,BULAT LLC
19143,68-C4-4D,"Motorola Mobility LLC, a Lenovo Company"
19144,48-FC-B6,LAVA INTERNATIONAL(H.K) LIMITED
19145,90-A4-DE,Wistron Neweb Corporation
19146,3C-97-0E,"Wistron InfoComm(Kunshan)Co.,Ltd."
19147,30-14-4A,Wistron Neweb Corporation
19148,A8-54-B2,Wistron Neweb Corporation
19149,38-BC-1A,"MEIZU Technology Co., Ltd."
19150,00-04-A3,Microchip Technology Inc.
19151,98-2F-3C,Sichuan Changhong Electric Ltd.
19152,38-0D-D4,Primax Electronics Ltd.
19153,98-FD-B4,Primax Electronics Ltd.
19154,00-15-7D,POSDATA
19155,F8-E6-1A,"Samsung Electronics Co.,Ltd"
19156,88-83-22,"Samsung Electronics Co.,Ltd"
19157,84-B5-41,"Samsung Electronics Co.,Ltd"
19158,18-DC-56,"Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd"
19159,00-1F-46,Nortel Networks
19160,00-1F-0A,Nortel Networks
19161,00-13-0A,Nortel Networks
19162,00-1E-7E,Nortel Networks
19163,00-1C-9C,Nortel Networks
19164,00-0C-F8,Nortel Networks
19165,00-0C-F7,Nortel Networks
19166,00-1E-1F,Nortel Networks
19167,00-1C-17,Nortel Networks
19168,00-18-2E,XStreamHD
19169,50-01-6B,"HUAWEI TECHNOLOGIES CO.,LTD"
19170,58-98-6F,Revolution Display
19171,28-AC-67,"Mach Power, Rappresentanze Internazionali s.r.l."
19172,B0-B2-8F,Sagemcom Broadband SAS
19173,DC-1A-01,Ecoliv Technology ( Shenzhen ) Ltd.
19174,D0-5F-B8,Texas Instruments
19175,C4-BE-84,Texas Instruments
19176,78-A5-04,Texas Instruments
19177,7C-66-9D,Texas Instruments
19178,D0-39-72,Texas Instruments
19179,E0-E5-CF,Texas Instruments
19180,7C-EC-79,Texas Instruments
19181,74-D6-EA,Texas Instruments
19182,00-17-EB,Texas Instruments
19183,88-33-14,Texas Instruments
19184,84-DD-20,Texas Instruments
19185,1C-45-93,Texas Instruments
19186,5C-6B-32,Texas Instruments
19187,00-17-E4,Texas Instruments
19188,D0-37-61,Texas Instruments
19189,00-24-BA,Texas Instruments
19190,00-22-A5,Texas Instruments
19191,00-21-BA,Texas Instruments
19192,00-18-33,Texas Instruments
19193,D8-95-2F,Texas Instruments
19194,64-9C-8E,Texas Instruments
19195,F4-FC-32,Texas Instruments
19196,74-DA-EA,Texas Instruments
19197,04-A3-16,Texas Instruments
19198,98-07-2D,Texas Instruments
19199,00-1A-B6,Texas Instruments
19200,C8-A0-30,Texas Instruments
19201,34-B1-F7,Texas Instruments
19202,C4-ED-BA,Texas Instruments
19203,A4-0D-BC,Xiamen Intretech Inc.
19204,EC-8E-AE,Nagravision SA
19205,60-64-05,Texas Instruments
19206,70-8B-CD,ASUSTek COMPUTER INC.
19207,00-1A-21,Brookhuis Applied Technologies BV
19208,00-A0-0E,"NetScout Systems, Inc."
19209,1C-33-0E,PernixData
19210,34-57-60,MitraStar Technology Corp.
19211,34-3D-C4,BUFFALO.INC
19212,6C-EF-C6,"SHENZHEN TWOWING TECHNOLOGIES CO.,LTD."
19213,00-2A-10,"Cisco Systems, Inc"
19214,44-D6-E1,Snuza International Pty. Ltd.
19215,00-15-B9,"Samsung Electronics Co.,Ltd"
19216,00-1D-F6,"Samsung Electronics Co.,Ltd"
19217,EC-E0-9B,"Samsung Electronics Co.,Ltd"
19218,60-6B-BD,"Samsung Electronics Co.,Ltd"
19219,00-00-F0,"Samsung Electronics Co.,Ltd"
19220,48-44-F7,"Samsung Electronics Co.,Ltd"
19221,DC-71-44,"SAMSUNG ELECTRO MECHANICS CO., LTD."
19222,A0-0B-BA,"SAMSUNG ELECTRO MECHANICS CO., LTD."
19223,1C-5A-3E,"Samsung Electronics Co.,Ltd"
19224,F4-7B-5E,"Samsung Electronics Co.,Ltd"
19225,C4-46-19,"Hon Hai Precision Ind. Co.,Ltd."
19226,F0-F0-02,"Hon Hai Precision Ind. Co.,Ltd."
19227,88-9F-FA,"Hon Hai Precision Ind. Co.,Ltd."
19228,5C-AC-4C,"Hon Hai Precision Ind. Co.,Ltd."
19229,18-F4-6A,"Hon Hai Precision Ind. Co.,Ltd."
19230,38-59-F9,"Hon Hai Precision Ind. Co.,Ltd."
19231,BC-85-56,"Hon Hai Precision Ind. Co.,Ltd."
19232,9C-2A-70,"Hon Hai Precision Ind. Co.,Ltd."
19233,F8-2F-A8,"Hon Hai Precision Ind. Co.,Ltd."
19234,0C-EE-E6,"Hon Hai Precision Ind. Co.,Ltd."
19235,0C-60-76,"Hon Hai Precision Ind. Co.,Ltd."
19236,90-FB-A6,"Hon Hai Precision Ind. Co.,Ltd."
19237,00-19-7D,"Hon Hai Precision Ind. Co.,Ltd."
19238,00-1C-26,"Hon Hai Precision Ind. Co.,Ltd."
19239,9C-AD-97,"Hon Hai Precision Ind. Co.,Ltd."
19240,2C-81-58,"Hon Hai Precision Ind. Co.,Ltd."
19241,14-2D-27,"Hon Hai Precision Ind. Co.,Ltd."
19242,84-3D-C6,"Cisco Systems, Inc"
19243,40-7C-7D,Nokia
19244,BC-52-B4,Nokia
19245,FC-2F-AA,Nokia
19246,90-3A-A0,Nokia
19247,70-25-26,Nokia
19248,38-F7-B2,SEOJUN ELECTRIC
19249,78-02-B7,"ShenZhen Ultra Easy Technology CO.,LTD"
19250,F8-1D-78,IEEE Registration Authority
19251,88-AD-43,PEGATRON CORPORATION
19252,6C-71-BD,EZELINK TELECOM
19253,84-25-19,Samsung Electronics
19254,88-DE-A9,"Roku, Inc."
19255,FC-83-C6,"N-Radio Technologies Co., Ltd."
19256,B4-E7-82,Vivalnk
19257,00-87-01,"Samsung Electronics Co.,Ltd"
19258,FC-42-03,"Samsung Electronics Co.,Ltd"
19259,1C-23-2C,"Samsung Electronics Co.,Ltd"
19260,08-01-0F,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
19261,CC-A2-60,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
19262,00-D7-8F,"Cisco Systems, Inc"
19263,88-6B-0F,Bluegiga Technologies OY
19264,98-54-1B,Intel Corporate
19265,CC-61-E5,"Motorola Mobility LLC, a Lenovo Company"
19266,40-4E-36,HTC Corporation
19267,9C-B2-06,PROCENTEC
19268,1C-40-E8,"SHENZHEN PROGRESS&WIN TECHNOLOGY CO.,LTD"
19269,C8-D3-FF,Hewlett Packard
19270,80-5E-C0,"YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,LTD."
19271,30-74-96,"HUAWEI TECHNOLOGIES CO.,LTD"
19272,70-8A-09,"HUAWEI TECHNOLOGIES CO.,LTD"
19273,14-9D-09,"HUAWEI TECHNOLOGIES CO.,LTD"
19274,00-80-25,Telit Wireless Solutions GmbH
19275,00-01-E1,"Kinpo Electronics, Inc."
19276,00-60-41,Yokogawa Digital Computer Corporation
19277,14-A7-8B,"Zhejiang Dahua Technology Co., Ltd."
19278,D0-60-8C,zte corporation
19279,C8-66-2C,"Beijing Haitai Fangyuan High Technology Co,.Ltd."
19280,CC-8C-DA,"Shenzhen Wei Da Intelligent Technology Go.,Ltd"
19281,D4-36-DB,"Jiangsu Toppower Automotive Electronics Co., Ltd"
19282,64-A6-8F,"Zhongshan Readboy Electronics Co.,Ltd"
19283,58-EF-68,Belkin International Inc.
19284,00-30-48,"Super Micro Computer, Inc."
19285,00-14-38,Hewlett Packard Enterprise
19286,50-D7-53,CONELCOM GmbH
19287,4C-38-D5,MITAC COMPUTING TECHNOLOGY CORPORATION
19288,68-8A-F0,zte corporation
19289,00-0B-A1,Fujikura Solutions Ltd.
19290,30-E1-71,Hewlett Packard
